order_id,customer_id,order_date,subtotal,discount,tax,shipping,total,payment_method,payment_terms,order_status,shipping_address,shipping_city,shipping_state,shipping_zip,sales_channel,sales_rep
ORD100477,CUST10416,2023-09-13,145970,14597,11677.6,0,143050.6,Wire Transfer,Net 30,Cancelled,3609 Industrial Dr,Minneapolis,CO,71684,Partner,David Martinez
ORD100478,CUST10493,2023-02-26,53707,5370,4296.56,0,52633.56,Purchase Order,Net 30,Completed,7376 Business Blvd,Austin,OR,26803,Partner,David Martinez
ORD100479,CUST10357,2024-05-25,59544,2977,4763.52,0,61330.520000000004,Financing,Net 30,Completed,3917 Commerce Dr,Portland,CO,61690,Partner,Jessica Martinez
ORD100480,CUST10374,2024-09-01,6333,0,506.64,56,6895.64,Wire Transfer,50/50,Completed,1295 Manufacturing Parkway,Minneapolis,MI,88093,Online,Jessica Martinez
ORD100481,CUST10496,2024-02-21,57361,5736,4588.88,0,56213.88,Purchase Order,Prepaid,Cancelled,1041 Industrial Way,Minneapolis,OR,13834,Online,David Martinez
ORD100482,CUST10323,2024-07-02,172998,8649,13839.84,0,178188.84,Purchase Order,Net 30,Completed,9113 Commerce Blvd,Chicago,MN,64734,Partner,Chris Patel
ORD100483,CUST10389,2024-03-14,28747,0,2299.76,0,31046.760000000002,Credit Card,50/50,Shipped,686 Business Way,Minneapolis,MI,32496,Direct Sales,Jessica Martinez
ORD100484,CUST10336,2024-10-22,58096,5809,4647.68,0,56934.68,Financing,Prepaid,Completed,4582 Tech Parkway,Minneapolis,MA,16722,Direct Sales,Jessica Martinez
ORD100485,CUST10154,2023-06-20,66534,3326,5322.72,0,68530.72,Purchase Order,50/50,Completed,9813 Commerce Blvd,Austin,MA,97549,Direct Sales,David Martinez
ORD100486,CUST10406,2024-05-11,66345,6634,5307.6,0,65018.6,Purchase Order,Financing 24mo,Shipped,4795 Tech Way,Portland,WA,68533,Direct Sales,David Martinez
ORD100487,CUST10030,2024-11-09,36161,0,2892.88,0,39053.88,Credit Card,50/50,In Production,824 Industrial Dr,Seattle,OR,15830,Partner,Chris Patel
ORD100488,CUST10294,2023-10-01,58147,2907,4651.76,0,59891.76,Purchase Order,Net 60,Completed,1513 Manufacturing Way,Minneapolis,IL,12870,Phone,Chris Patel
ORD100489,CUST10190,2023-11-17,9432,0,754.56,384,10570.56,Purchase Order,Financing 24mo,Cancelled,7203 Tech Parkway,Minneapolis,WA,22995,Direct Sales,Jessica Martinez
ORD100490,CUST10184,2024-03-29,81443,8144,6515.44,0,79814.44,Wire Transfer,Net 60,In Production,8028 Manufacturing Way,Seattle,WA,16706,Partner,Chris Patel
ORD100491,CUST10177,2023-09-09,41632,0,3330.56,0,44962.56,Credit Card,Prepaid,Completed,7711 Tech Way,Boston,MN,32253,Phone,Chris Patel
ORD100492,CUST10053,2024-04-29,64737,6473,5178.96,0,63442.96,Wire Transfer,Prepaid,Completed,2170 Business Dr,Detroit,WA,60143,Direct Sales,David Martinez
ORD100493,CUST10395,2024-02-25,110457,5522,8836.56,0,113771.56,Wire Transfer,Financing 24mo,Cancelled,3888 Industrial Parkway,Minneapolis,OR,59029,Phone,David Martinez
ORD100494,CUST10231,2024-03-29,134898,6744,10791.84,0,138945.84,Wire Transfer,Financing 24mo,Completed,5829 Business Blvd,Boston,IL,78012,Online,Chris Patel
ORD100495,CUST10284,2024-04-20,80131,8013,6410.48,0,78528.48,Purchase Order,Financing 24mo,Completed,2940 Business Parkway,Boston,MN,80153,Phone,Chris Patel
ORD100496,CUST10304,2023-02-09,90606,9060,7248.48,0,88794.48,Wire Transfer,Net 30,Completed,6882 Commerce Way,Detroit,TX,83511,Direct Sales,David Martinez
ORD100497,CUST10213,2024-01-14,76263,7626,6101.04,0,74738.04,Financing,50/50,Completed,7674 Manufacturing Parkway,Denver,CO,16015,Partner,David Martinez
ORD100498,CUST10392,2023-06-19,32049,0,2563.92,0,34612.92,Credit Card,Prepaid,In Production,5376 Industrial Blvd,Seattle,MA,35733,Direct Sales,Jessica Martinez
ORD100499,CUST10357,2023-04-27,75710,7571,6056.8,0,74195.8,Purchase Order,Net 60,Cancelled,3917 Commerce Dr,Portland,CO,61690,Direct Sales,David Martinez
ORD100500,CUST10125,2024-09-03,5374,0,429.92,418,6221.92,Wire Transfer,Net 30,Completed,1230 Tech Way,Austin,WA,58115,Direct Sales,Chris Patel
ORD100501,CUST10264,2023-06-22,71262,3563,5700.96,0,73399.96,Wire Transfer,Net 30,Completed,925 Industrial Dr,Minneapolis,IL,95730,Phone,David Martinez
ORD100502,CUST10385,2023-01-09,55826,2791,4466.08,0,57501.08,Purchase Order,50/50,Completed,7305 Commerce Parkway,Seattle,TX,88607,Online,Jessica Martinez
ORD100503,CUST10221,2024-06-11,2202,0,176.16,479,2857.16,Credit Card,Net 30,Shipped,770 Industrial Way,Portland,WA,20068,Online,Chris Patel
ORD100504,CUST10190,2023-10-02,79110,3955,6328.8,0,81483.8,Financing,Prepaid,Completed,7203 Tech Parkway,Minneapolis,WA,22995,Direct Sales,Chris Patel
ORD100505,CUST10457,2024-12-17,46779,0,3742.32,0,50521.32,Credit Card,Net 30,Completed,1140 Commerce Parkway,Seattle,MA,76458,Phone,David Martinez
ORD100506,CUST10473,2023-09-09,101668,5083,8133.44,0,104718.44,Wire Transfer,Financing 24mo,Shipped,6235 Tech Parkway,Denver,MA,46970,Phone,David Martinez
ORD100507,CUST10145,2024-10-19,122072,12207,9765.76,0,119630.76,Financing,50/50,Shipped,6736 Industrial Parkway,Boston,MI,32711,Online,Chris Patel
ORD100508,CUST10470,2024-10-23,59389,2969,4751.12,0,61171.12,Purchase Order,Net 60,Cancelled,7914 Business Blvd,Denver,OR,31063,Direct Sales,Jessica Martinez
ORD100509,CUST10075,2023-02-08,12470,0,997.6,0,13467.6,Purchase Order,Net 30,Completed,3477 Manufacturing Parkway,Chicago,CO,65780,Partner,Chris Patel
ORD100510,CUST10496,2024-08-09,53991,2699,4319.28,0,55611.28,Credit Card,Prepaid,Cancelled,1041 Industrial Way,Minneapolis,OR,13834,Phone,Chris Patel
ORD100511,CUST10094,2024-11-29,60740,3037,4859.2,0,62562.2,Purchase Order,50/50,Shipped,6542 Manufacturing Dr,Portland,MI,10734,Direct Sales,David Martinez
ORD100512,CUST10043,2023-07-08,23306,0,1864.48,0,25170.48,Financing,Net 30,Completed,4161 Business Parkway,Detroit,TX,13692,Partner,David Martinez
ORD100513,CUST10474,2023-12-25,49632,0,3970.56,0,53602.56,Wire Transfer,Prepaid,Completed,5736 Business Blvd,Seattle,MN,45551,Direct Sales,David Martinez
ORD100514,CUST10387,2024-07-19,69601,3480,5568.08,0,71689.08,Credit Card,Prepaid,Cancelled,7663 Industrial Parkway,Detroit,WA,64038,Direct Sales,David Martinez
ORD100515,CUST10339,2024-06-06,34966,0,2797.28,0,37763.28,Credit Card,50/50,Cancelled,8172 Industrial Dr,Austin,OR,75336,Phone,Jessica Martinez
ORD100516,CUST10402,2024-10-28,74500,3725,5960.0,0,76735.0,Credit Card,Net 30,Completed,7090 Tech Way,Portland,WA,53187,Phone,Chris Patel
ORD100517,CUST10251,2023-03-18,142418,7120,11393.44,0,146691.44,Financing,Net 30,Completed,8393 Commerce Parkway,Boston,MA,97142,Direct Sales,Jessica Martinez
ORD100518,CUST10064,2023-10-23,196464,9823,15717.12,0,202358.12,Credit Card,Prepaid,Completed,7455 Commerce Parkway,Minneapolis,WA,60743,Partner,Chris Patel
ORD100519,CUST10404,2024-08-05,72086,3604,5766.88,0,74248.88,Credit Card,50/50,In Production,7761 Business Blvd,Denver,IL,98238,Direct Sales,Chris Patel
ORD100520,CUST10082,2023-12-13,70497,3524,5639.76,0,72612.76,Credit Card,Net 30,Completed,8105 Manufacturing Way,Minneapolis,OR,36106,Direct Sales,David Martinez
ORD100521,CUST10161,2023-08-23,140446,14044,11235.68,0,137637.68,Purchase Order,50/50,Completed,9524 Manufacturing Way,Portland,CO,45559,Phone,Chris Patel
ORD100522,CUST10044,2023-04-19,28808,0,2304.64,0,31112.64,Purchase Order,50/50,Completed,7701 Business Blvd,Austin,IL,18974,Direct Sales,Chris Patel
ORD100523,CUST10217,2024-09-11,33735,0,2698.8,0,36433.8,Purchase Order,50/50,Completed,5419 Manufacturing Blvd,Portland,WA,43120,Phone,David Martinez
ORD100524,CUST10307,2024-06-19,125486,6274,10038.88,0,129250.88,Purchase Order,Net 30,Cancelled,885 Business Blvd,Austin,WA,37264,Partner,David Martinez
ORD100525,CUST10424,2024-04-27,69821,3491,5585.68,0,71915.68,Purchase Order,Prepaid,Completed,3636 Commerce Way,Chicago,WA,87259,Partner,David Martinez
ORD100526,CUST10276,2023-07-27,33324,0,2665.92,0,35989.92,Purchase Order,Prepaid,Shipped,5736 Commerce Dr,Austin,MN,49808,Direct Sales,Jessica Martinez
ORD100527,CUST10488,2024-05-16,119838,11983,9587.04,0,117442.04000000001,Purchase Order,50/50,Shipped,6549 Tech Dr,Chicago,IL,52016,Phone,David Martinez
ORD100528,CUST10197,2024-04-13,13699,0,1095.92,0,14794.92,Financing,Financing 24mo,Completed,3922 Tech Dr,Chicago,WA,30291,Direct Sales,Chris Patel
ORD100529,CUST10476,2024-12-25,20074,0,1605.92,0,21679.92,Credit Card,Financing 24mo,Completed,9287 Manufacturing Dr,Boston,MA,61149,Direct Sales,Jessica Martinez
ORD100530,CUST10429,2023-10-21,55296,2764,4423.68,0,56955.68,Credit Card,50/50,Completed,4853 Tech Dr,Austin,MN,69791,Phone,Chris Patel
ORD100531,CUST10049,2024-02-26,181153,9057,14492.24,0,186588.24,Financing,Financing 24mo,In Production,4896 Tech Way,Austin,OR,29829,Online,Jessica Martinez
ORD100532,CUST10126,2023-12-27,125624,6281,10049.92,0,129392.92,Credit Card,Financing 24mo,In Production,570 Commerce Dr,Chicago,MA,86841,Online,Chris Patel
ORD100533,CUST10185,2024-04-07,10020,0,801.6,0,10821.6,Purchase Order,Prepaid,Completed,4980 Tech Parkway,Chicago,TX,37071,Partner,Chris Patel
ORD100534,CUST10269,2024-07-22,9976,0,798.08,86,10860.08,Credit Card,Financing 24mo,Cancelled,7351 Manufacturing Parkway,Portland,CO,22307,Online,Jessica Martinez
ORD100535,CUST10198,2024-10-09,39446,0,3155.68,0,42601.68,Wire Transfer,Net 60,Completed,4976 Business Way,Seattle,TX,91975,Partner,David Martinez
ORD100536,CUST10448,2024-12-20,86084,4304,6886.72,0,88666.72,Purchase Order,Prepaid,In Production,6818 Industrial Blvd,Seattle,IL,84140,Direct Sales,Jessica Martinez
ORD100537,CUST10079,2023-12-13,34241,0,2739.28,0,36980.28,Purchase Order,Prepaid,Completed,1342 Commerce Dr,Chicago,TX,95907,Direct Sales,Jessica Martinez
ORD100538,CUST10369,2024-05-15,155386,7769,12430.88,0,160047.88,Credit Card,Financing 24mo,Completed,890 Business Way,Denver,IL,98373,Direct Sales,David Martinez
ORD100539,CUST10277,2023-01-09,51527,5152,4122.16,0,50497.16,Wire Transfer,Net 60,In Production,6537 Commerce Parkway,Austin,WA,47494,Direct Sales,Chris Patel
ORD100540,CUST10165,2024-04-06,51350,5135,4108.0,0,50323.0,Purchase Order,50/50,In Production,2447 Manufacturing Way,Austin,CO,43336,Direct Sales,Jessica Martinez
ORD100541,CUST10457,2023-01-03,67635,3381,5410.8,0,69664.8,Credit Card,Net 30,Shipped,1140 Commerce Parkway,Seattle,MA,76458,Online,David Martinez
ORD100542,CUST10246,2023-01-12,7404,0,592.32,177,8173.32,Wire Transfer,Prepaid,Cancelled,1744 Tech Dr,Minneapolis,CO,38282,Direct Sales,Jessica Martinez
ORD100543,CUST10384,2024-10-04,52202,2610,4176.16,0,53768.16,Financing,50/50,In Production,6671 Commerce Parkway,Seattle,OR,65816,Direct Sales,David Martinez
ORD100544,CUST10033,2023-08-07,60558,6055,4844.64,0,59347.64,Purchase Order,Prepaid,Completed,8079 Commerce Dr,Chicago,CO,82837,Direct Sales,David Martinez
ORD100545,CUST10275,2023-10-14,23932,0,1914.56,0,25846.56,Credit Card,Financing 24mo,Completed,7003 Commerce Blvd,Boston,MI,27106,Online,Chris Patel
ORD100546,CUST10079,2024-01-29,34010,0,2720.8,0,36730.8,Purchase Order,50/50,Shipped,1342 Commerce Dr,Chicago,TX,95907,Phone,David Martinez
ORD100547,CUST10258,2024-08-25,7067,0,565.36,212,7844.36,Financing,Financing 24mo,Completed,7013 Industrial Way,Chicago,MN,35415,Direct Sales,David Martinez
ORD100548,CUST10131,2023-03-26,82970,8297,6637.6,0,81310.6,Credit Card,Net 60,Completed,1023 Business Way,Minneapolis,OR,36309,Phone,Jessica Martinez
ORD100549,CUST10111,2023-01-09,156427,15642,12514.16,0,153299.16,Purchase Order,Net 30,Cancelled,6232 Business Parkway,Chicago,MA,74750,Partner,Chris Patel
ORD100550,CUST10373,2023-03-01,3744,0,299.52,150,4193.52,Financing,Prepaid,Completed,9254 Business Blvd,Portland,WA,56937,Direct Sales,Jessica Martinez
ORD100551,CUST10125,2023-01-21,182384,9119,14590.72,0,187855.72,Purchase Order,Net 30,Shipped,1230 Tech Way,Austin,WA,58115,Online,Jessica Martinez
ORD100552,CUST10231,2023-11-20,62545,6254,5003.6,0,61294.6,Purchase Order,Financing 24mo,Completed,5829 Business Blvd,Boston,IL,78012,Direct Sales,David Martinez
ORD100553,CUST10189,2023-09-21,61692,3084,4935.36,0,63543.36,Financing,Net 60,Completed,7268 Business Way,Seattle,CO,77108,Direct Sales,Chris Patel
ORD100554,CUST10486,2024-06-29,78437,3921,6274.96,0,80790.96,Purchase Order,50/50,Completed,9772 Business Parkway,Denver,MA,77568,Partner,David Martinez
ORD100555,CUST10107,2024-12-18,83456,4172,6676.48,0,85960.48,Financing,Net 60,Cancelled,8005 Business Dr,Austin,TX,79528,Direct Sales,Chris Patel
ORD100556,CUST10392,2023-12-31,15929,0,1274.32,0,17203.32,Purchase Order,Prepaid,Completed,5376 Industrial Blvd,Seattle,MA,35733,Direct Sales,David Martinez
ORD100557,CUST10047,2023-07-10,108133,10813,8650.64,0,105970.64,Purchase Order,Net 30,Completed,866 Manufacturing Blvd,Denver,MI,42473,Phone,David Martinez
ORD100558,CUST10330,2023-05-15,148876,7443,11910.08,0,153343.08,Purchase Order,Net 30,Completed,430 Tech Blvd,Minneapolis,MN,88105,Direct Sales,Jessica Martinez
ORD100559,CUST10226,2024-03-14,71552,7155,5724.16,0,70121.16,Purchase Order,Net 30,Shipped,5663 Tech Dr,Portland,OR,17377,Direct Sales,Chris Patel
ORD100560,CUST10232,2023-10-06,142754,14275,11420.32,0,139899.32,Purchase Order,50/50,Completed,9767 Industrial Dr,Boston,MI,33468,Direct Sales,Chris Patel
ORD100561,CUST10300,2023-05-28,34841,0,2787.28,0,37628.28,Wire Transfer,Financing 24mo,In Production,161 Business Blvd,Minneapolis,CO,10738,Direct Sales,Jessica Martinez
ORD100562,CUST10272,2024-12-11,36151,0,2892.08,0,39043.08,Purchase Order,Financing 24mo,Completed,4060 Tech Dr,Detroit,TX,22766,Partner,David Martinez
ORD100563,CUST10331,2023-05-03,26357,0,2108.56,0,28465.56,Credit Card,Net 60,Completed,6202 Manufacturing Blvd,Detroit,IL,76083,Direct Sales,Jessica Martinez
ORD100564,CUST10101,2024-11-29,66674,6667,5333.92,0,65340.92,Purchase Order,Net 60,Completed,9208 Business Blvd,Austin,OR,64169,Direct Sales,Jessica Martinez
ORD100565,CUST10242,2023-07-31,14008,0,1120.64,0,15128.64,Purchase Order,Net 60,Completed,7879 Industrial Parkway,Detroit,OR,31571,Direct Sales,David Martinez
ORD100566,CUST10301,2024-04-02,28747,0,2299.76,0,31046.760000000002,Purchase Order,Prepaid,Completed,4798 Business Parkway,Boston,OR,66669,Direct Sales,David Martinez
ORD100567,CUST10263,2023-04-22,28033,0,2242.64,0,30275.64,Financing,Prepaid,In Production,6795 Commerce Parkway,Boston,WA,40006,Direct Sales,Chris Patel
ORD100568,CUST10188,2024-05-02,74222,7422,5937.76,0,72737.76,Credit Card,Net 30,In Production,9551 Commerce Way,Seattle,TX,64651,Online,David Martinez
ORD100569,CUST10229,2024-04-08,65591,3279,5247.28,0,67559.28,Purchase Order,Net 60,Completed,4161 Tech Blvd,Chicago,WA,93518,Direct Sales,Jessica Martinez
ORD100570,CUST10068,2023-07-12,68533,6853,5482.64,0,67162.64,Credit Card,50/50,Completed,5884 Commerce Blvd,Boston,WA,51163,Direct Sales,David Martinez
ORD100571,CUST10072,2024-03-12,102912,5145,8232.96,0,105999.95999999999,Credit Card,Financing 24mo,In Production,4513 Business Dr,Boston,MN,32455,Direct Sales,Chris Patel
ORD100572,CUST10292,2024-12-10,34077,0,2726.16,0,36803.16,Purchase Order,Prepaid,Completed,8748 Business Way,Boston,OR,31382,Direct Sales,David Martinez
ORD100573,CUST10187,2024-05-10,18615,0,1489.2,0,20104.2,Financing,Prepaid,In Production,1148 Tech Parkway,Chicago,IL,91798,Phone,Jessica Martinez
ORD100574,CUST10421,2024-06-12,151293,15129,12103.44,0,148267.44,Purchase Order,Net 60,In Production,2294 Manufacturing Dr,Chicago,MN,38570,Phone,Jessica Martinez
ORD100575,CUST10081,2024-12-07,30789,0,2463.12,0,33252.12,Purchase Order,Net 60,Completed,5748 Tech Parkway,Denver,WA,29662,Direct Sales,Jessica Martinez
ORD100576,CUST10060,2024-07-29,15406,0,1232.48,0,16638.48,Financing,Prepaid,Cancelled,3421 Manufacturing Parkway,Seattle,WA,79913,Direct Sales,Jessica Martinez
ORD100577,CUST10081,2023-11-27,118756,11875,9500.48,0,116381.48,Purchase Order,50/50,Completed,5748 Tech Parkway,Denver,WA,29662,Direct Sales,David Martinez
ORD100578,CUST10126,2023-01-27,51298,2564,4103.84,0,52837.84,Wire Transfer,Net 60,Completed,570 Commerce Dr,Chicago,MA,86841,Direct Sales,Chris Patel
ORD100579,CUST10250,2023-03-13,136033,6801,10882.64,0,140114.64,Purchase Order,Net 60,Completed,6342 Manufacturing Way,Minneapolis,MN,43821,Online,David Martinez
ORD100580,CUST10010,2023-03-27,5157,0,412.56,101,5670.56,Credit Card,Prepaid,Completed,212 Tech Parkway,Portland,OR,22560,Phone,David Martinez
ORD100581,CUST10118,2024-09-26,76901,3845,6152.08,0,79208.08,Financing,Financing 24mo,Cancelled,3250 Tech Dr,Portland,TX,55279,Phone,Chris Patel
ORD100582,CUST10350,2023-10-17,135089,13508,10807.12,0,132388.12,Financing,Net 30,Completed,9573 Business Parkway,Chicago,WA,42704,Direct Sales,Chris Patel
ORD100583,CUST10028,2024-05-04,63958,3197,5116.64,0,65877.64,Credit Card,Net 30,Completed,1832 Commerce Blvd,Boston,CO,26427,Direct Sales,David Martinez
ORD100584,CUST10422,2023-04-19,65074,6507,5205.92,0,63772.92,Purchase Order,Prepaid,Completed,8326 Tech Dr,Detroit,CO,35222,Partner,David Martinez
ORD100585,CUST10425,2023-07-17,1872,0,149.76,295,2316.76,Purchase Order,Net 60,Completed,5717 Commerce Way,Detroit,MI,18290,Online,David Martinez
ORD100586,CUST10024,2024-11-24,85941,4297,6875.28,0,88519.28,Wire Transfer,Prepaid,Completed,9633 Manufacturing Parkway,Boston,MI,69309,Direct Sales,David Martinez
ORD100587,CUST10383,2024-02-12,44154,0,3532.32,0,47686.32,Credit Card,Prepaid,Cancelled,3029 Industrial Dr,Austin,MN,90060,Partner,David Martinez
ORD100588,CUST10319,2023-01-03,36996,0,2959.68,0,39955.68,Credit Card,Prepaid,Cancelled,6251 Business Dr,Portland,CO,24706,Phone,Jessica Martinez
ORD100589,CUST10066,2024-07-28,6288,0,503.04,292,7083.04,Financing,Prepaid,Cancelled,4011 Manufacturing Dr,Denver,CO,78622,Direct Sales,David Martinez
ORD100590,CUST10379,2023-02-06,144114,14411,11529.12,0,141232.12,Purchase Order,Prepaid,In Production,3314 Industrial Way,Austin,MN,92989,Direct Sales,David Martinez
ORD100591,CUST10046,2024-03-23,55092,5509,4407.36,0,53990.36,Purchase Order,Net 30,Shipped,552 Business Way,Denver,MA,57251,Partner,Chris Patel
ORD100592,CUST10366,2023-04-13,34452,0,2756.16,0,37208.16,Financing,Prepaid,Shipped,7648 Manufacturing Blvd,Denver,OR,47390,Direct Sales,Jessica Martinez
ORD100593,CUST10009,2024-05-09,33183,0,2654.64,0,35837.64,Purchase Order,Net 60,Cancelled,9524 Tech Dr,Austin,MA,50277,Online,David Martinez
ORD100594,CUST10465,2023-11-16,46309,0,3704.72,0,50013.72,Financing,Prepaid,Completed,9234 Industrial Parkway,Minneapolis,CO,16361,Direct Sales,Jessica Martinez
ORD100595,CUST10475,2023-01-06,53707,5370,4296.56,0,52633.56,Wire Transfer,Financing 24mo,Cancelled,9561 Business Dr,Minneapolis,CO,69786,Phone,Jessica Martinez
ORD100596,CUST10114,2023-07-04,64631,3231,5170.48,0,66570.48,Purchase Order,Net 30,In Production,2138 Tech Way,Seattle,OR,17401,Partner,Chris Patel
ORD100597,CUST10130,2023-10-01,66077,6607,5286.16,0,64756.16,Wire Transfer,50/50,Shipped,5546 Industrial Way,Portland,MN,25136,Direct Sales,Jessica Martinez
ORD100598,CUST10461,2023-07-29,16922,0,1353.76,0,18275.76,Credit Card,Prepaid,Shipped,2046 Manufacturing Blvd,Minneapolis,IL,56554,Phone,Chris Patel
ORD100599,CUST10219,2023-03-07,99350,9935,7948.0,0,97363.0,Purchase Order,Net 60,Completed,2009 Business Blvd,Portland,IL,71968,Direct Sales,David Martinez
ORD100600,CUST10398,2024-05-13,18747,0,1499.76,0,20246.76,Credit Card,Financing 24mo,Shipped,4776 Manufacturing Way,Minneapolis,MI,26535,Online,Jessica Martinez
ORD100601,CUST10005,2023-04-10,70674,3533,5653.92,0,72794.92,Financing,50/50,Cancelled,3572 Tech Way,Denver,CO,24757,Direct Sales,Jessica Martinez
ORD100602,CUST10401,2024-01-23,32449,0,2595.92,0,35044.92,Wire Transfer,50/50,Completed,721 Manufacturing Dr,Austin,MA,62018,Phone,Jessica Martinez
ORD100603,CUST10446,2024-01-08,93133,9313,7450.64,0,91270.64,Wire Transfer,Net 60,Completed,1147 Commerce Blvd,Portland,MN,93670,Phone,Jessica Martinez
ORD100604,CUST10176,2024-10-09,26868,0,2149.44,0,29017.44,Wire Transfer,50/50,Completed,3223 Tech Blvd,Portland,CO,49145,Partner,Chris Patel
ORD100605,CUST10424,2024-03-08,43732,0,3498.56,0,47230.56,Purchase Order,Prepaid,Completed,3636 Commerce Way,Chicago,WA,87259,Direct Sales,Chris Patel
ORD100606,CUST10222,2024-12-23,15929,0,1274.32,0,17203.32,Financing,50/50,Completed,2755 Commerce Blvd,Boston,MA,45782,Direct Sales,Jessica Martinez
ORD100607,CUST10214,2023-10-10,23218,0,1857.44,0,25075.44,Credit Card,Net 30,Cancelled,2545 Industrial Way,Minneapolis,CO,98314,Online,David Martinez
ORD100608,CUST10085,2023-08-05,32449,0,2595.92,0,35044.92,Wire Transfer,Prepaid,Shipped,1613 Tech Way,Detroit,TX,42802,Phone,David Martinez
ORD100609,CUST10030,2023-03-25,67987,6798,5438.96,0,66627.96,Wire Transfer,Prepaid,In Production,824 Industrial Dr,Seattle,OR,15830,Partner,Chris Patel
ORD100610,CUST10069,2024-08-01,37787,0,3022.96,0,40809.96,Purchase Order,Prepaid,Cancelled,9231 Manufacturing Way,Chicago,CO,78578,Direct Sales,Jessica Martinez
ORD100611,CUST10249,2024-05-12,68851,6885,5508.08,0,67474.08,Purchase Order,Net 30,Completed,6793 Manufacturing Way,Seattle,CO,42712,Phone,Chris Patel
ORD100612,CUST10470,2024-01-17,32185,0,2574.8,0,34759.8,Purchase Order,Prepaid,Shipped,7914 Business Blvd,Denver,OR,31063,Direct Sales,Jessica Martinez
ORD100613,CUST10322,2024-12-08,85961,8596,6876.88,0,84241.88,Purchase Order,Net 60,Completed,2395 Industrial Parkway,Austin,MN,18451,Online,Chris Patel
ORD100614,CUST10121,2023-08-13,54551,2727,4364.08,0,56188.08,Financing,Net 60,Completed,1428 Industrial Blvd,Chicago,MA,20230,Direct Sales,Jessica Martinez
ORD100615,CUST10284,2024-06-05,158414,7920,12673.12,0,163167.12,Financing,Net 30,Completed,2940 Business Parkway,Boston,MN,80153,Direct Sales,David Martinez
ORD100616,CUST10474,2023-02-22,13731,0,1098.48,0,14829.48,Credit Card,Prepaid,Completed,5736 Business Blvd,Seattle,MN,45551,Direct Sales,David Martinez
ORD100617,CUST10144,2023-05-20,21499,0,1719.92,0,23218.92,Financing,Financing 24mo,Completed,8022 Business Parkway,Seattle,WA,24361,Direct Sales,David Martinez
ORD100618,CUST10230,2024-12-03,109022,5451,8721.76,0,112292.76,Purchase Order,Net 30,Completed,9462 Business Way,Seattle,WA,41998,Phone,David Martinez
ORD100619,CUST10431,2024-07-05,8595,0,687.6,264,9546.6,Purchase Order,Net 30,Completed,4373 Industrial Dr,Denver,TX,50223,Partner,Jessica Martinez
ORD100620,CUST10013,2023-10-28,29253,0,2340.24,0,31593.239999999998,Credit Card,50/50,In Production,1083 Manufacturing Dr,Boston,TX,66911,Direct Sales,David Martinez
ORD100621,CUST10124,2024-03-10,126235,6311,10098.8,0,130022.8,Credit Card,50/50,Completed,5739 Commerce Dr,Seattle,TX,72130,Direct Sales,Jessica Martinez
ORD100622,CUST10015,2024-04-14,105765,10576,8461.2,0,103650.2,Wire Transfer,Financing 24mo,Completed,1406 Manufacturing Blvd,Chicago,TX,63871,Partner,David Martinez
ORD100623,CUST10072,2023-11-08,49809,0,3984.72,0,53793.72,Purchase Order,50/50,Completed,4513 Business Dr,Boston,MN,32455,Direct Sales,Chris Patel
ORD100624,CUST10182,2023-06-02,83538,4176,6683.04,0,86045.04,Purchase Order,50/50,Completed,6926 Commerce Way,Minneapolis,MI,22411,Online,David Martinez
ORD100625,CUST10301,2024-01-17,77407,3870,6192.56,0,79729.56,Purchase Order,Prepaid,Cancelled,4798 Business Parkway,Boston,OR,66669,Partner,David Martinez
ORD100626,CUST10482,2024-01-28,15720,0,1257.6,0,16977.6,Wire Transfer,Net 60,Cancelled,8075 Commerce Way,Seattle,CO,94301,Direct Sales,David Martinez
ORD100627,CUST10034,2023-02-11,84811,8481,6784.88,0,83114.88,Credit Card,Net 60,Completed,3570 Commerce Way,Seattle,OR,55812,Partner,David Martinez
ORD100628,CUST10470,2023-03-30,38002,0,3040.16,0,41042.16,Wire Transfer,Net 30,In Production,7914 Business Blvd,Denver,OR,31063,Direct Sales,David Martinez
ORD100629,CUST10220,2024-04-10,29253,0,2340.24,0,31593.239999999998,Financing,Net 30,Completed,7856 Industrial Dr,Portland,OR,84236,Online,David Martinez
ORD100630,CUST10309,2023-07-13,31859,0,2548.72,0,34407.72,Financing,Net 60,Completed,4978 Industrial Dr,Austin,MI,14226,Online,Chris Patel
ORD100631,CUST10062,2023-08-20,56381,5638,4510.48,0,55253.479999999996,Purchase Order,50/50,Cancelled,3506 Industrial Parkway,Detroit,MA,62460,Online,Jessica Martinez
ORD100632,CUST10094,2024-11-26,113464,11346,9077.12,0,111195.12,Credit Card,50/50,In Production,6542 Manufacturing Dr,Portland,MI,10734,Online,David Martinez
ORD100633,CUST10104,2023-12-17,23960,0,1916.8,0,25876.8,Credit Card,Net 30,Completed,4823 Manufacturing Blvd,Portland,OR,27702,Direct Sales,Jessica Martinez
ORD100634,CUST10173,2024-03-15,5374,0,429.92,78,5881.92,Financing,Net 60,Cancelled,8121 Manufacturing Dr,Seattle,TX,58134,Partner,Jessica Martinez
ORD100635,CUST10225,2023-11-14,29743,0,2379.44,0,32122.44,Credit Card,50/50,Cancelled,4989 Tech Way,Minneapolis,MI,31120,Direct Sales,Jessica Martinez
